,Datetime,GBPUSD,EURUSD
2047,2024-09-09 23:00:00+00:00,1.3070015907287598,1.1038745641708374
2048,2024-09-10 00:00:00+00:00,1.3064210414886475,1.1033873558044434
2049,2024-09-10 01:00:00+00:00,1.3067454099655151,1.1037527322769165
2050,2024-09-10 02:00:00+00:00,1.306711196899414,1.1037527322769165
2051,2024-09-10 03:00:00+00:00,1.3073604106903076,1.1041183471679688
2052,2024-09-10 04:00:00+00:00,1.3077536821365356,1.1042402982711792
2053,2024-09-10 05:00:00+00:00,1.3075141906738281,1.1043622493743896
2054,2024-09-10 06:00:00+00:00,1.3101180791854858,1.1052166223526
2055,2024-09-10 07:00:00+00:00,1.309088945388794,1.1039965152740479
2056,2024-09-10 08:00:00+00:00,1.3085922002792358,1.1041183471679688
2057,2024-09-10 09:00:00+00:00,1.3097747564315796,1.1041183471679688
2058,2024-09-10 10:00:00+00:00,1.309963583946228,1.1043622493743896
2059,2024-09-10 11:00:00+00:00,1.3088492155075073,1.103265643119812
2060,2024-09-10 12:00:00+00:00,1.307172417640686,1.103265643119812
2061,2024-09-10 13:00:00+00:00,1.30565345287323,1.102292776107788
2062,2024-09-10 14:00:00+00:00,1.305721640586853,1.1021713018417358
2063,2024-09-10 15:00:00+00:00,1.3066089153289795,1.1029006242752075
2064,2024-09-10 16:00:00+00:00,1.306950330734253,1.1030223369598389
2065,2024-09-10 17:00:00+00:00,1.3072408437728882,1.102657437324524
2066,2024-09-10 18:00:00+00:00,1.308215618133545,1.1027790307998657
2067,2024-09-10 19:00:00+00:00,1.3086607456207275,1.1030223369598389
2068,2024-09-10 20:00:00+00:00,1.3080958127975464,1.102292776107788
2069,2024-09-10 21:00:00+00:00,1.3078734874725342,1.102292776107788
2070,2024-09-10 22:00:00+00:00,1.3081471920013428,1.102292776107788
2071,2024-09-10 23:00:00+00:00,1.30804443359375,1.1024142503738403
2072,2024-09-11 00:00:00+00:00,1.3071895837783813,1.102292776107788
2073,2024-09-11 01:00:00+00:00,1.3090718984603882,1.1039965152740479
2074,2024-09-11 02:00:00+00:00,1.3089348077774048,1.1036310195922852
2075,2024-09-11 03:00:00+00:00,1.3094489574432373,1.1041183471679688
2076,2024-09-11 04:00:00+00:00,1.3102725744247437,1.1049723625183105
2077,2024-09-11 05:00:00+00:00,1.3106331825256348,1.1047282218933105
2078,2024-09-11 06:00:00+00:00,1.308746337890625,1.1048502922058105
2079,2024-09-11 07:00:00+00:00,1.3084039688110352,1.1044842004776
